id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2238309,"La Condesa, beautiful Loft, GYM & Pool Wifi 450 Mb",7165956,Elena,,Cuauhtémoc,19.41689,-99.17792,Entire home/apt,1480,3,268,2024-05-27,2.22,2,194,15,
868986,Business Suite BLUE near Reforma Av,3850198,Hermann,,Cuauhtémoc,19.4306,-99.17074,Entire home/apt,1099,2,23,2022-11-11,0.17,11,314,0,
869063,Business Suite BLACK near Reforma,3850198,Hermann,,Cuauhtémoc,19.43052,-99.17003,Hotel room,1282,2,38,2024-04-21,0.37,11,338,8,
2267075,"Habitación 2, Insurgentes y Reforma",11576147,Salvador,,Cuauhtémoc,19.43356817253434,-99.15863118836057,Private room,583,1,1,2024-03-05,0.26,3,266,1,
2406485,En el corazón de la escandón,9931809,Karina,,Miguel Hidalgo,19.40103,-99.17618,Private room,450,2,44,2022-06-18,0.35,1,335,0,
2284377,Comfy room in Polanco,11668406,Plinio,,Miguel Hidalgo,19.436834,-99.207855,Private room,733,15,23,2023-11-23,0.18,1,200,2,
2419999,Mejor Ubicación - Hilton Reforma Seguro 105,2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1143,2,22,2024-03-20,0.18,14,135,5,
2289797,Feel like in your own apartment,10211713,Karla,,Cuauhtémoc,19.42054,-99.17074,Entire home/apt,1000,20,297,2024-06-05,2.35,1,335,4,
2424204,Colonial Suite,12389380,Olivia,,Cuauhtémoc,19.43794,-99.13644,Entire home/apt,1813,3,24,2019-11-14,0.19,7,340,0,
2297850,GREAT PLACE TO STAY @ POLANCO MEX,11736749,Francisco,,Miguel Hidalgo,19.42887,-99.17651,Private room,699,5,224,2024-01-20,1.77,4,362,1,
2302615,Best Location in the city!!!,11759686,Dora,,Cuauhtémoc,19.42911,-99.16582,Entire home/apt,2290,3,1,2015-08-23,0.01,1,357,0,
2444573,SPEED WiFi Apartment -Olloqui Park near Coyoacan,12497740,Joaquin,,Benito Juárez,19.36229,-99.17355,Entire home/apt,916,7,21,2023-11-26,0.24,1,325,2,
2307983,BRIGHT & MODERN TWO LEVEL PENTHOUSE,3887359,Sergio,,Cuauhtémoc,19.42589,-99.16634,Entire home/apt,1628,2,308,2024-06-24,2.46,1,119,31,
2447795,Cozy loft near park,8324471,Maria,,Miguel Hidalgo,19.41245,-99.18961,Entire home/apt,1099,4,37,2023-03-12,0.29,2,361,0,
2335400,Habitación al sur de la ciudad,11928644,Omar  Josué,,Coyoacán,19.308,-99.16682,Private room,450,2,24,2024-06-20,0.19,2,180,9,
2484037,Loft in the fun part of Condesa,9852611,Rebeca,,Cuauhtémoc,19.41059,-99.17501,Entire home/apt,1100,2,156,2024-03-07,1.24,2,289,10,
2345760,Room for rent in Mexico City,11979276,Jcbauza_arq@Hotmail.Com,,Miguel Hidalgo,19.39969,-99.17173,Private room,,3,3,2024-02-25,0.15,1,331,1,
2516668,Room in new apartment of 1250ft²,3729922,Pedro,,Benito Juárez,19.39507,-99.15226,Private room,,30,0,,,1,0,0,
2373420,Cultural area of Mexico City,11928644,Omar  Josué,,Coyoacán,19.30729,-99.16962,Private room,430,2,27,2024-06-08,0.25,2,180,10,
2519535,"Villa María, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35418,-99.16338,Private room,1200,2,66,2022-09-08,0.53,5,326,0,
2401724,Excellent location renovated Apt. Roma/Condesa 1,7729316,Yaniv,,Cuauhtémoc,19.4171,-99.1725,Entire home/apt,1210,1,239,2024-06-05,2.86,4,152,13,
3916192,Pretty Pretty Pretty Apt Indoor-Outdoor Space in La Roma,6522855,Salvador,,Cuauhtémoc,19.420214,-99.169487,Entire home/apt,2172,1,472,2024-06-24,3.95,3,320,49,
2521698,Art Deco in Condesa King,12910391,Alejandro,,Cuauhtémoc,19.41356,-99.17586,Private room,1374,2,142,2024-05-27,1.26,3,282,25,
3916297,Jack Kerouac's Cozy Den in Roma Norte,4028100,Ian,,Cuauhtémoc,19.41321,-99.15943,Entire home/apt,657,3,108,2024-05-01,0.91,3,327,14,
2537481,Beautiful Hideaway in Historic Building Across from the Park,12992813,Roberto,,Cuauhtémoc,19.42018,-99.15945,Entire home/apt,2253,2,350,2024-06-01,2.97,3,335,32,
3944872,Nice furnished apartmt in Mex City- Roma Norte,20442452,Ernesto,,Cuauhtémoc,19.41961,-99.16729,Entire home/apt,1382,3,67,2024-06-27,0.57,1,125,10,
2537521,City Skyline views from 2-BR Apt in Roma Norte,4796027,Marco,,Cuauhtémoc,19.4218,-99.16474,Entire home/apt,2674,2,184,2024-05-19,1.55,3,201,7,
3945795,Cómoda y Acogedora HAB. /Baño Propio/Vestidor/GYM,19712702,Sary,,Cuauhtémoc,19.430999,-99.151703,Private room,770,5,11,2024-03-26,0.10,2,101,3,
2540221,Amplio espacio con 2 habitaciones.,13007874,Eduardo,,Coyoacán,19.34347,-99.16108,Entire home/apt,1217,3,33,2024-04-03,0.29,2,333,3,
3947107,WONDERFUL ROOM IN A HOUSE,20456562,Sergio,,Tlalpan,19.29362,-99.16224,Private room,,1,32,2022-12-12,0.27,4,363,0,
2546210,Two rooms in Narvarte apartment,13036898,Luis,,Benito Juárez,19.39561,-99.15013,Private room,250,28,3,2014-08-01,0.02,1,362,0,
3963443,"Muy amplia recámara con sala,  vestidor y baño",20532650,Martha,,Tlalpan,19.29164,-99.16195,Private room,,5,0,,,2,0,0,
2547576,1BR Studio in the heart of Coyoacan,12774111,Carlo,,Coyoacán,19.34706,-99.16568,Entire home/apt,900,3,68,2024-01-24,0.55,1,356,3,
3987218,Beautiful apartment nearJuárez/Roma/Zona Rosa,20667217,Diego,,Cuauhtémoc,19.43319,-99.15964,Entire home/apt,,600,8,2016-01-06,0.07,3,364,0,
2558376,NEW Urban Oasis with amazing views,50929609,Felipe,,Cuauhtémoc,19.41875599395923,-99.16854557754895,Entire home/apt,1349,2,0,,,8,81,0,
3994650,Lomas French Balcony,3675629,Patricia (Pâté),,Miguel Hidalgo,19.41861,-99.21494,Entire home/apt,2000,3,109,2024-01-16,0.92,5,43,3,
2643099,Charming room Center Coyoacan FRIDA,13530256,Pilar,,Coyoacán,19.33753,-99.15454,Private room,665,2,45,2024-05-27,0.37,1,362,4,
2666125,Amazing 2BR in Condesa with fantastic City View,2072566,Juan,,Cuauhtémoc,19.4141,-99.17348,Entire home/apt,,500,94,2020-03-03,0.89,1,179,0,
4013766,Beguest Polanco | Gym & Terrace | Design Suite,5755202,Andres,,Miguel Hidalgo,19.4374,-99.19049,Entire home/apt,1630,3,181,2024-01-21,1.58,35,85,2,
4015726,"GREAT 3 BDRM Historic Center, Lap Pool",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1704,2,43,2024-05-17,0.37,14,143,13,
2702917,A small independent space,13833034,Gabriele,,Miguel Hidalgo,19.41633,-99.18026,Private room,600,5,14,2024-05-20,0.11,1,199,4,
4032302,Private studio apartment Roma Sur authentic CDMX,20905627,Victor Miguel,,Cuauhtémoc,19.40456,-99.16308,Entire home/apt,804,3,150,2024-01-06,1.28,1,168,3,
2715327,Downtown King,13894824,Marcye,,Cuauhtémoc,19.43341,-99.15124,Entire home/apt,757,3,38,2024-06-20,0.31,4,273,5,
2729571,Great apartment Mexico city center,13969223,Lupita,,Cuauhtémoc,19.44551,-99.15605,Entire home/apt,908,3,66,2020-02-19,0.56,1,170,0,
4062881,SAN ANGEL INN  - Patio View.,18260491,Simha,,Álvaro Obregón,19.35059,-99.1978,Private room,461,1,59,2024-05-24,0.54,3,365,17,
2745912,Estudio con baño privado.  Independiente 25% x mes,14047971,Mari Carmen,,Benito Juárez,19.37496,-99.17334,Entire home/apt,369,5,58,2024-04-18,0.63,1,101,4,
2784853,Beguest Centro | WSH DRY | Kitchen & Terrace,5755202,Andres,,Venustiano Carranza,19.41833,-99.11802,Entire home/apt,1007,3,126,2024-04-08,1.11,35,11,5,
4073755,Eclectic Jungle: 4 bedrooms in beautiful ​​Polanco,20264437,Kika,,Miguel Hidalgo,19.437281,-99.212929,Entire home/apt,1827,2,168,2024-06-23,1.41,1,348,37,
4074709,"Beautiful, sunny and airy apartment!",19810723,Berenice,,Cuauhtémoc,19.41896,-99.15508,Entire home/apt,1205,3,164,2024-05-28,1.38,1,342,22,
2789086,Cuarto en la Juárez,14266395,Lucas,,Cuauhtémoc,19.42793,-99.15546,Private room,,3,0,,,1,0,0,
4084998,Nice and cozy apartment Condesa,21188069,Mariana,,Cuauhtémoc,19.40696,-99.16899,Entire home/apt,1700,2,0,,,1,345,0,
4097827,Full-service Luxury penthouse with iconic views,16580209,Carlos Eduardo,,Cuauhtémoc,19.40906,-99.18165,Entire home/apt,4396,1,49,2024-06-15,2.21,2,334,30,
4097894,Lovely Room in Good Old Coyoacan (Agave Room),2925853,Victoria,,Coyoacán,19.35291,-99.16764,Private room,790,2,233,2024-05-25,2.24,2,302,34,
2794006,"1 BR full apartment, security 24h, fast internet",14291448,Miguel,,Benito Juárez,19.37892,-99.1889,Entire home/apt,712,3,45,2024-05-07,0.57,1,219,6,
4103618,(8) Full Apartment in Roma Norte.,18015070,Maria Del Pilar,,Cuauhtémoc,19.41411,-99.16284,Entire home/apt,761,4,149,2024-05-19,1.26,14,87,16,
2836677,Bello Departamento Parques Polanco,14510906,Ernesto,,Miguel Hidalgo,19.44181,-99.18803,Entire home/apt,1282,3,19,2022-11-13,0.15,1,364,0,
4118496,three bedroom apartment Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43792,-99.19647,Entire home/apt,2064,2,64,2024-06-16,0.54,24,318,10,
2848002,"Villa Patricia, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35445,-99.16251,Private room,1300,2,24,2019-02-18,0.20,5,347,0,
2848113,"Villa Conchita, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35472,-99.16258,Private room,,2,55,2023-03-24,0.45,5,351,0,
4133239,CHIC APARTMENT in the heart of CDMX w/RoofGarden,21822760,Marcela Veronica,,Cuauhtémoc,19.43326,-99.16806,Entire home/apt,1083,10,56,2024-05-01,0.60,1,176,7,
2863598,Cozy bedroom located in the heart of Mexico City,13793390,Mario,,Benito Juárez,19.39213,-99.17207,Private room,501,2,30,2023-05-13,1.13,2,115,0,
4142890,"Great location, amazing neighborhood: Downtown MX",21491265,Luz,,Cuauhtémoc,19.43107,-99.14473,Entire home/apt,1080,3,95,2024-03-25,1.54,1,333,8,
2863665,Dormitorio con baño privado en Anzures-CDMX,14636903,Mericia,,Miguel Hidalgo,19.43238,-99.17465,Private room,600,7,215,2021-02-28,2.17,1,300,0,
4149567,Amazing apartment near Santa Fe,21527467,Karla,,Cuajimalpa de Morelos,19.35777,-99.28444,Private room,,1,0,,,1,0,0,
4171282,DEPARTAMENTOS AMUEBLADOS,21645312,Suites,,Coyoacán,19.35721,-99.16538,Entire home/apt,,30,0,,,2,0,0,
2867671,Mex Suites Casa Azúl B&B,14659220,Mauricio,,Benito Juárez,19.37748,-99.18156,Private room,,2,5,2022-10-29,0.04,1,0,0,
4173593,ESPACIOSA HABITACIÓN CON BAÑO EN ROMA NORTE,13343179,Francisco Guadarrama,,Cuauhtémoc,19.41325,-99.15733,Private room,707,7,0,,,1,365,0,
4197547,En el corazón de Reforma,2337914,Enrique,,Cuauhtémoc,19.4273,-99.16889,Entire home/apt,2564,2,11,2023-02-14,0.10,7,364,0,
4234262,Super cute studio in quiet Condesa,21970685,Rocio,,Cuauhtémoc,19.41104,-99.17168,Entire home/apt,976,3,471,2024-05-28,3.99,2,262,30,
2905087,Private Room with perfect location,4093881,Marco Y David,,Cuauhtémoc,19.431456313259034,-99.17251368036463,Private room,458,4,30,2023-11-07,0.28,1,88,3,
4263660,At the heart of Mexico City. A real airbnb,9147711,Bernardo,,Cuauhtémoc,19.427446469054026,-99.13609032484908,Private room,421,1,458,2024-06-07,3.88,1,355,42,
2908932,2 bedroom apt in Colonia Juarez,2281290,Suites,,Cuauhtémoc,19.42644,-99.161,Hotel room,1099,2,4,2020-08-30,0.06,42,176,0,
2908957,Departamento Superior Roma/ Norte- Sanitized,2281290,Suites,,Cuauhtémoc,19.42536,-99.16043,Entire home/apt,1138,1,39,2024-05-19,0.32,42,362,2,
4269477,Pent House con alberca,22164738,Marco Antonio,,Benito Juárez,19.36306,-99.16338,Private room,800,4,1,2019-11-09,0.02,2,365,0,
4274998,Un lugar diferente en la CDMX,2337914,Enrique,,Tlalpan,19.29548,-99.19127,Private room,,1,2,2023-02-25,0.03,7,365,0,
2918765,Cuarto en Lomas Virreyes con vista a Chapultepec,14905408,Martin,,Miguel Hidalgo,19.42297,-99.20626,Private room,995,10,15,2023-01-30,0.26,2,365,0,
4276768,Habitación bonita en casa en zona residencial,21975550,María De Lourdes,,Tlalpan,19.30177,-99.12838,Private room,550,1,25,2024-05-26,0.27,1,365,9,
2932923,Complete apartment w / elevator and parking,10847035,Angie,,Miguel Hidalgo,19.440629,-99.16809,Entire home/apt,,3,9,2022-10-31,0.40,1,0,0,
4278958,Beguest Polanco | 2BR 2BA | Luxury KS Fast WI-FI,5755202,Andres,,Miguel Hidalgo,19.4366,-99.19059,Entire home/apt,2269,3,104,2024-04-20,0.94,35,89,3,
2942919,Studio Downtown Historic Coyoacan,14993631,Lucrecia,,Coyoacán,19.34682,-99.16616,Entire home/apt,800,3,114,2024-06-01,1.48,1,168,20,
4286935,Habitacion Privada S. Miguel Chap.,790208,Francisco Carlos,,Miguel Hidalgo,19.40755,-99.1864,Private room,1007,2,34,2019-09-26,0.29,7,218,0,
4297680,Studio-kitchen & bathroom-near Coyoacan WiFi 300mg,18242899,Jordi,,Benito Juárez,19.37781,-99.15996,Entire home/apt,490,5,46,2022-11-17,0.39,5,89,0,
2943836,PRECIOSO APARTAMENTO DE 70 M2,13709233,Clemente,,Benito Juárez,19.36295,-99.15335,Entire home/apt,916,3,54,2020-03-02,0.45,2,60,0,
4330122,La casa del Parque,22482638,Mario Alberto,,Tlalpan,19.28901,-99.14271,Private room,500,1,68,2024-04-15,0.60,2,176,1,
2956545,Cuarto privado cerca del WTC LGBTQ+,4148933,Lili,,Benito Juárez,19.38742,-99.16909,Private room,1250,1,0,,,1,269,0,
2984619,1 bedroom apaprtment hotel style service,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43661,-99.20527,Entire home/apt,1423,2,127,2024-05-24,1.03,24,362,35,
4343260,Comfy room in Secured Building,22482905,Norma,,Álvaro Obregón,19.33744,-99.20311,Private room,,1,11,2022-10-03,0.15,2,0,0,
2984948,Departamento de Lujo en Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42962,-99.20321,Entire home/apt,1352,2,49,2023-12-03,0.42,24,329,5,
4390555,Cozy Room close to Everything (Plaza Delta),3921562,Bernardo,,Benito Juárez,19.39628,-99.15343,Private room,366,3,4,2023-11-03,0.05,1,364,1,
2985126,Departamento Bosque de Duraznos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40522,-99.24098,Entire home/apt,1139,2,50,2024-06-07,0.43,24,361,12,
2986194,luxury apartment in Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42512,-99.22595,Entire home/apt,1495,2,34,2024-05-22,0.28,24,355,4,
4391108,RECAMARA PARA  HOMBRES profesionistas extrangeros,2828190,Alejandro,,Miguel Hidalgo,19.4315,-99.20795,Private room,733,1,0,,,2,89,0,
2993993,Luxury apartment in Bosques,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.4017,-99.25329,Entire home/apt,,2,55,2021-07-11,0.45,24,0,0,
4409975,Book´s Nest - Nido del Bibliotecario. Casita,19927450,Luz,,Coyoacán,19.35398,-99.14778,Entire home/apt,872,1,358,2024-06-20,3.05,8,313,67,
3008799,Coyoacan: Gorgeously bright 2BR flat with balcony!,15333016,Jutta,,Coyoacán,19.353416442871094,-99.16253662109375,Entire home/apt,971,28,4,2022-09-30,0.04,1,195,0,
4421504,"AirCondition RoofTop 24h Security, Hammock",22931264,Chio & Alejandro,,Cuauhtémoc,19.41624,-99.15748,Entire home/apt,1333,2,192,2024-06-08,1.92,5,344,10,
3013008,Your Home in Mexico City,15200931,Elton Jean,,Miguel Hidalgo,19.44336,-99.20072,Entire home/apt,1437,2,185,2024-06-02,1.51,1,266,31,
3033293,#Incredible location & cozy home!!!,15451517,Casa De Mi Morenita,,Cuauhtémoc,19.42198,-99.15906,Entire home/apt,1374,2,106,2022-03-06,0.87,1,179,0,
4423115,Great apartent in the hearth of the city,18012220,Eduardo Jr.,,Cuauhtémoc,19.42587,-99.15385,Entire home/apt,1374,28,112,2022-12-15,1.04,1,163,0,
3049887,Luxury Studio Apartment Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42503,-99.22601,Entire home/apt,943,2,59,2024-06-17,0.55,24,360,16,
4439986,Lovely sunny flat,18972381,Ignacio,,Miguel Hidalgo,19.41304,-99.18398,Entire home/apt,,10,12,2022-07-05,0.10,1,0,0,
3057573,Beautiful restored 40s apartment in Polanco♥,4455952,María José,,Miguel Hidalgo,19.42993,-99.19266,Entire home/apt,1434,2,316,2024-06-24,2.63,12,242,55,
4457362,Mexico Vacation Rental Property,17468617,Rafael,,Coyoacán,19.335982165534283,-99.12379880851051,Entire home/apt,,2,24,2024-03-01,0.21,16,353,8,
3105424,In the Heart of Polanco.,12215962,Valentín,,Miguel Hidalgo,19.432260303641524,-99.19035056909291,Entire home/apt,1700,5,25,2024-05-10,0.21,1,327,12,
4469994,Habitacion Privada en la Condesa,23169081,Emma,,Cuauhtémoc,19.40662,-99.17301,Private room,,1,0,,,1,0,0,
3148012,beatiful two bedroom apartment,15981957,Carlos,,Cuauhtémoc,19.41121,-99.15957,Entire home/apt,1821,3,192,2024-03-26,1.57,2,148,18,
4474437,Flat with private terrace in Condesa,84013745,Isabella,,Cuauhtémoc,19.41035,-99.17145,Entire home/apt,2200,4,31,2024-06-14,1.27,2,145,15,
3157656,"Heart of the City, Next Hilton Reforma 306",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1516,2,72,2024-05-19,0.63,14,144,25,
3176573,Departamento en Polanco 3 recamaras,5726338,Nadia,,Miguel Hidalgo,19.43716,-99.20436,Entire home/apt,,7,0,,,1,0,0,
4489287,Beautiful Típical Mexican House with roof garden,23287902,Finis Y Rosi,,Benito Juárez,19.37819,-99.16773,Entire home/apt,1465,3,17,2024-05-04,0.19,1,87,1,
3183133,Studio con servicios incluidos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40303,-99.24273,Entire home/apt,1014,2,54,2024-04-20,0.51,24,360,9,
4492814,"EASY ACCES, GREAT SPACES AND 2 BIKES FOR FREE!",20629876,Andrea,,Miguel Hidalgo,19.42489,-99.17724,Entire home/apt,1832,3,21,2019-12-01,0.20,1,357,0,
3197924,cuarto con terraza y uso general,16186468,Jordi,,Cuauhtémoc,19.4076432,-99.17393159999999,Shared room,640,2,0,,,3,290,0,
4509191,Deluxe room at heart of Mexico City,19411159,Claudia,,Cuauhtémoc,19.40338,-99.16555,Private room,600,2,1,2022-09-21,0.05,3,89,0,
3204960,Auténtico departamento Art Deco en La Roma,16239923,Aldo,,Cuauhtémoc,19.40561382443991,-99.16012365370989,Entire home/apt,681,3,24,2024-06-23,1.13,1,362,10,
3240086,80€  x 4 ppl The place to meet your expectations!,13894824,Marcye,,Cuauhtémoc,19.43386,-99.14648,Entire home/apt,892,3,67,2024-06-22,0.63,4,131,7,
4509559,Casita en Coyoacán,19927450,Luz,,Coyoacán,19.35362,-99.1477,Entire home/apt,1174,1,378,2024-06-25,3.77,8,335,59,
4511473,Departamento amueblado con gran ubicación.,23392477,Giovanny,,Iztacalco,19.3833615,-99.1239334,Entire home/apt,850,3,0,,,1,364,0,
3242026,Apartment for your Pleasure or Business Trip (A),12682760,Isaul,,Miguel Hidalgo,19.45688,-99.21323,Entire home/apt,991,8,75,2024-03-08,0.79,2,114,4,
4519487,Recamara con entrada independiente,6604619,Tania,,Tlalpan,19.26894,-99.17053,Private room,,6,6,2021-04-30,0.06,2,263,0,
4565401,Rustic Mexican Loft -Perfect for long stays,899360,Julian,,Cuauhtémoc,19.4106,-99.17732,Entire home/apt,12000,4,152,2024-04-29,1.31,6,24,10,
3272469,"Condesa- Art Deco, Great Location. Close to Parks",16546778,Ruben,,Cuauhtémoc,19.415420532226562,-99.16844177246094,Entire home/apt,974,4,2,2018-01-02,0.02,3,85,0,
3293072,Amazing Loft @ Iconic Building R27,16636749,Ximena,,Cuauhtémoc,19.43488,-99.15107,Entire home/apt,1429,3,133,2024-06-10,1.15,4,179,7,
4581152,apartment in Bosques,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.4053,-99.24144,Entire home/apt,1102,2,133,2024-06-07,1.18,24,360,23,
4604049,Mira pasar la ciudad en este encantador loft lleno de plantas y libros,85321675,Isabela,,Cuauhtémoc,19.42663,-99.1608,Entire home/apt,2316,1,310,2024-06-23,3.47,1,300,40,
3293497,"Cozzy Studio In Condesa, Mexico DF",16639078,Veronica,,Cuauhtémoc,19.4061,-99.16957,Entire home/apt,696,3,96,2024-03-06,0.86,1,167,8,
4604145,Suite 3 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40904,-99.17327,Entire home/apt,800,179,18,2019-01-07,0.17,6,147,0,
4642549,French romantic Mansion/suite Julio,24017549,Enrique,,Coyoacán,19.34601,-99.16372,Private room,4034,1,165,2023-04-20,1.42,6,324,0,
3319297,Cozy in the Juarez! Ideal Long stay!,2346707,Margarita,,Cuauhtémoc,19.42646,-99.16036,Entire home/apt,824,28,40,2023-06-17,0.37,2,13,0,
3319324,"Enjoy la Roma, private & cozy place",16683840,Aurora,,Cuauhtémoc,19.41037,-99.16214,Private room,700,3,43,2024-06-12,0.36,2,179,2,
3386326,Gorgeous 2 BR furnished loft,5286231,Armando,,Benito Juárez,19.39129,-99.17395,Entire home/apt,1699,3,46,2023-10-30,0.55,1,147,1,
4670591,Apartment in Roma,4075316,Sebastián,,Cuauhtémoc,19.41066,-99.16193,Private room,364,1,373,2024-05-08,3.54,2,79,16,
3458354,APARTMENT NEAR SANTA FE MEXICO CITY,17429596,Paola,,Cuajimalpa de Morelos,19.36905,-99.29672,Entire home/apt,1190,2,7,2017-09-03,0.06,2,238,0,
4680214,Espaciosa habitación en un barrio clásico mexicano,24202153,Lorena,,Cuauhtémoc,19.44289,-99.16281,Private room,382,1,2,2023-10-31,0.23,2,362,2,
3479520,Comfortable room with dinning room,17527001,Andrea,,Coyoacán,19.35263,-99.16245,Entire home/apt,649,4,17,2024-06-09,0.14,4,239,3,
4720795,"Casa de huespedes. 
Bed & Breakfast",24385759,Alfonso Fernando Diaz Infante,,Cuauhtémoc,19.421783447265625,-99.16834259033203,Private room,1007,3,0,,,1,365,0,
3490114,Cuarto en renta,17575648,Josue,,Cuauhtémoc,19.40924,-99.16619,Private room,,1,0,,,1,0,0,
3506037,SUITES BOSQUES MEDICA SUR,17650235,Chelita,,Coyoacán,19.29966,-99.15624,Private room,,1,1,2022-10-07,0.05,2,363,0,
4774754,Room one block from Reforma,11617164,Carlos,,Cuauhtémoc,19.42763,-99.1677,Entire home/apt,1200,7,94,2017-05-28,0.82,1,179,0,
3536304,San Angel Inn - Blue Room.,18260491,Simha,,Álvaro Obregón,19.35058,-99.19749,Private room,,1,15,2024-04-09,0.18,3,364,2,
4776914,Beautiful house at Coyoacan center,17527001,Andrea,,Coyoacán,19.35028,-99.17637,Entire home/apt,1300,5,73,2024-06-25,0.63,4,236,8,
3577110,Penthouse with terrace in Colonia Roma by Condesa,18015070,Maria Del Pilar,,Cuauhtémoc,19.41232,-99.16073,Entire home/apt,769,4,210,2024-05-25,1.74,14,68,32,
4801896,"Roma/Condesa, Apt 2 habitaciones",20440301,Hugo,,Cuauhtémoc,19.41808,-99.1721,Entire home/apt,1596,1,405,2024-05-25,3.51,3,351,6,
4814757,Colonial Terrace Double,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,2721,3,52,2024-02-19,0.47,7,334,4,
3595167,Independent stay near Independence Angel - Reforma,18112590,Carlos,,Cuauhtémoc,19.43211,-99.16912,Entire home/apt,413,1,322,2024-06-17,3.70,1,357,65,
